,lower,upper,value,start
63,-276096.4926704664,274896.4926704664,-600.0000000000014,12
64,-281916.5325060266,280616.5325060266,-650.0000000000014,12
65,-287740.97423996165,286340.97423996165,-700.0000000000014,12
66,-293569.80162895535,292069.80162895535,-750.0000000000014,12
67,-299402.9994933936,297802.9994933936,-800.0000000000014,12
68,-305240.55361857644,303540.55361857644,-850.0000000000014,12
69,-311082.4506667664,309282.4506667664,-900.0000000000014,12
70,-316928.6780987108,315028.6780987108,-950.0000000000014,12
71,-322779.2241034701,320779.2241034701,-1000.0000000000014,12
72,-328634.0775355438,326534.0775355438,-1050.0000000000014,12
73,-334493.22785842424,332293.22785842424,-1100.0000000000014,12
74,-340356.6650938242,338056.6650938242,-1150.0000000000014,12
75,-346224.37977592496,343824.37977592496,-1200.0000000000014,12
76,-352096.362910074,349596.362910074,-1250.0000000000014,12
77,-357972.60593543696,355372.60593543696,-1300.0000000000014,12
78,-363853.10069116735,361153.10069116735,-1350.0000000000014,12
79,-369737.83938571584,366937.83938571584,-1400.0000000000014,12
80,-375626.81456894195,372726.81456894195,-1450.0000000000014,12
81,-381520.0191067363,378520.0191067363,-1500.0000000000014,12
82,-387417.4461578917,384317.4461578917,-1550.0000000000014,12
83,-393319.0891529959,390119.0891529959,-1600.0000000000014,12
84,-399224.9417751409,395924.9417751409,-1650.0000000000014,12
85,-405134.9979422705,401734.9979422705,-1700.0000000000014,12
86,-411049.2517910053,407549.2517910053,-1750.0000000000014,12
87,-416967.69766180293,413367.69766180293,-1800.0000000000014,12
88,-422890.33008532645,419190.33008532645,-1850.0000000000014,12
89,-428817.14376990846,425017.14376990846,-1900.0000000000014,12
90,-434748.1335900087,430848.1335900087,-1950.0000000000014,12
91,-440683.2945755744,436683.2945755744,-2000.0000000000014,12
92,-446622.6219022228,442522.6219022228,-2050.0000000000014,12
93,-452566.11088217207,448366.11088217207,-2100.0000000000014,12
94,-458513.7569558549,454213.7569558549,-2150.0000000000014,12
95,-464465.5556841555,460065.5556841555,-2200.0000000000014,12
96,-470421.50274121703,465921.50274121703,-2250.0000000000014,12
97,-476381.5939077704,471781.5939077704,-2300.0000000000014,12
98,-482345.8250649415,477645.8250649415,-2350.0000000000014,12
99,-488314.1921884967,483514.1921884967,-2400.0000000000014,12
100,-494286.69134349155,489386.69134349155,-2450.0000000000014,12
101,-500263.318679289,495263.318679289,-2500.0000000000014,12
102,-506244.07042491913,501144.07042491913,-2550.0000000000014,12
103,-512228.94288475154,507028.94288475154,-2600.0000000000014,12
104,-518217.93243445805,512917.93243445805,-2650.0000000000014,12
105,-524211.03551724175,518811.03551724175,-2700.0000000000014,12
106,-530208.2486403122,524708.2486403122,-2750.0000000000014,12
107,-536209.5683715896,530609.5683715896,-2800.0000000000014,12
108,-542214.9913366187,536514.9913366187,-2850.0000000000014,12
109,-548224.5142156782,542424.5142156782,-2900.0000000000014,12
110,-554238.1337410724,548338.1337410724,-2950.0000000000014,12
111,-560255.8466945883,554255.8466945883,-3000.0000000000014,12
112,-566277.6499051105,560177.6499051105,-3050.0000000000014,12
113,-572303.5402463806,566103.5402463806,-3100.0000000000014,12
114,-578333.5146348902,572033.5146348902,-3150.0000000000014,12
115,-584367.5700279003,577967.5700279003,-3200.0000000000014,12
116,-590405.7034215757,583905.7034215757,-3250.0000000000014,12
117,-596447.9118492309,589847.9118492309,-3300.0000000000014,12
118,-602494.1923796737,595794.1923796737,-3350.0000000000014,12
119,-608544.5421156466,601744.5421156466,-3400.0000000000014,12
120,-614598.9581923544,607698.9581923544,-3450.0000000000014,12
121,-620657.4377760746,613657.4377760746,-3500.0000000000014,12
122,-626719.9780628461,619619.9780628461,-3550.0000000000014,12
123,-632786.5762772287,625586.5762772287,-3600.0000000000014,12
124,-638857.2296711304,631557.2296711304,-3650.0000000000014,12
125,-644931.9355226991,637531.9355226991,-3700.0000000000014,12
126,-651010.6911352716,643510.6911352716,-3750.0000000000014,12
127,-657093.4938363801,649493.4938363801,-3800.0000000000014,12
128,-663180.3409768098,655480.3409768098,-3850.0000000000014,12
129,-669271.2299297063,661471.2299297063,-3900.0000000000014,12
130,-675366.1580897275,667466.1580897275,-3950.0000000000014,12
131,-681465.1228722411,673465.1228722411,-4000.0000000000014,12
132,-687568.1217125606,679468.1217125606,-4050.0000000000014,12
133,-693675.1520652213,685475.1520652213,-4100.000000000002,12
134,-699786.2114032909,691486.2114032909,-4150.000000000002,12
135,-705901.2972177151,697501.2972177151,-4200.000000000002,12
136,-712020.4070166949,703520.4070166949,-4250.000000000002,12
137,-718143.5383250944,709543.5383250944,-4300.000000000002,12
138,-724270.6886838757,715570.6886838757,-4350.000000000002,12
139,-730401.8556495631,721601.8556495631,-4400.000000000002,12
140,-736537.0367937302,727637.0367937302,-4450.000000000002,12
141,-742676.2297025126,733676.2297025126,-4500.000000000002,12
142,-748819.4319761428,739719.4319761428,-4550.000000000002,12
143,-754966.6412285063,745766.6412285063,-4600.000000000002,12
144,-761117.8550867185,751817.8550867185,-4650.000000000002,12
145,-767273.0711907194,757873.0711907194,-4700.000000000002,12
