Time,219027,219033,222537,222538,222539,222540,225225A,225256A,226230A,226236A,228224A,228263A,228264A,228265A,228266A,228267A,228268A,228269A,229102A,229111A,229130A,229405A,229406A,229407A,229408A,229409A,229410A,229411A,229412A,229412B,229413A,229607A,230216A,231221A,231222A,231223A,232217A,232219A,232220A,232222A,233232A,233272A,236228A,401027,401224A,401565,401569,401570,401571,407313A,407326A,407327A,407333A,407334A,407335A,408216A,408217A,410102,41010904,41010922,41010928,41010941,41010966,41010971,41010981,410131,410190,410542,410543,410545,410572A,410573,410704,410717,410742,410748,412010,415275A,421189,570016A,A4260553,A4261093,BARKERSCREEK,BUANGOR_STORAGE,ELMHURST,GREEN,LAKE_BELLFIELD,LAKE_FYANS,LAKE_LONSDALE,LAURISTON,MALMSBURY,MCCAY,MOORA,MT_COLE,RE604,RE604A,RE604B,RE670,RE690,RE704,RE750,RE851,RE852,RE931,RE961,RES_BEEWKFS,RES_BENWLOR,RES_BENWMSR,RES_MYRWNGR,ROCKLANDS,SANDHURST,SB855,SB855B,SB898,SB903,SPRINGGULLY,TAYLORS,TOOLONDO,UPPERCOLIBAN,WARTOOK,sp-o10109,sp-o10138,sp-o10298,sp-o10334,sp-o10350,sp-o10438,sp-o10454,sp-o10606,sp-o10814,sp-o10926,sp-o10930,sp-o11430,sp-o11454,sp-o11534,sp-o11590
2014-11-01T00:00:00.000+10:00,8991.200,95.102,766.483,2651350.056,1249.021,561431.738,165758.335,876580.089,198408.833,6566.958,37773.672,183832.313,8731.391,305.807,287.531,34.370,409.000,59.881,143005.733,2253.848,18145.128,34466.278,27643.748,17697.607,58.663,174.924,136.574,60.080,101.270,104.559,51.156,91693.822,17003.567,3314.078,19140.556,15804.155,2098.468,3.816,40.96,48207.05,10532.228,970.881,,2045528.727,,18703.962,10777.071,18256.890,1227.271,535.295,97.847,,1300.986,399.772,162.93,51.120,,823129.685,3117.374,4273.862,7707.179,7598.156,,8932.293,,770656.604,,37942.600,48539.583,1850.084,875232.044,21560.580,65457.805,8528.251,46179.212,121056.391,618013.521,,28712.229,33696.899,,,811.744,,,,,,,14481.833,5783.533,1149.172,,,2619.69,2181.84,3589.75,347.94,665.68,33236.36,17274.72,1784.50,,220.28,482.04,810.000,611.000,1136.000,369.540,87973.032,2172.850,,418.42,222.35,,1003.189,,,36372.897,,23485.923,80958.097,3465072.031,2722123.697,190988.443,24911.465,22604.703,2688.955,112831.760,2874.071,38860.240,36819.931,40024.288,273865.801,13647.762
2014-11-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567191.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01T00:00:00.000+10:00,9260.715,1060.322,639.472,2697664.864,1156.481,575719.831,170021.521,848392.149,197460.054,6108.592,37710.337,182238.803,8677.007,300.380,289.308,33.373,407.263,59.692,152566.801,2130.790,16196.710,35794.636,27390.068,17806.789,59.290,171.651,135.276,61.473,102.645,105.652,51.586,90925.901,16223.265,3639.260,18557.405,14165.549,1830.018,1.657,1.37,47559.25,9969.422,963.260,237.672,1853652.306,,19319.523,13128.393,13694.928,1053.361,508.516,87.747,,1265.032,357.340,157.08,45.628,,595660.968,3107.265,4457.087,9590.756,6250.800,,6630.558,,728117.201,,36549.099,54761.089,1832.554,895875.253,29442.000,65417.408,10931.893,40397.686,121075.922,578974.333,,28180.571,33781.089,,,929.903,,,,,,,14931.774,6032.565,1097.000,,,2606.84,1959.43,3515.96,294.31,621.15,30438.77,17214.98,1581.46,,219.43,453.77,810.000,597.398,1126.710,358.320,80083.727,2265.535,,448.63,216.40,,847.845,,,33318.071,,23407.652,77123.615,3307002.674,2630734.761,174094.432,25127.542,22429.718,2772.422,111531.309,2685.454,36934.419,36804.372,38323.138,232222.073,13612.526
2014-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535277.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01T00:00:00.000+10:00,9100.623,1072.583,763.288,2709175.250,1351.229,580615.801,152020.339,827692.559,197600.532,4819.217,37431.238,180201.337,8548.281,287.151,286.427,32.950,400.946,59.323,150603.358,1952.543,13809.980,35345.473,26720.737,17433.296,71.695,171.864,140.222,62.167,103.032,106.165,51.805,88630.733,15370.352,3194.672,17391.341,13231.782,1801.390,4.720,0.54,46362.92,9276.660,914.439,229.159,1563680.298,,20113.132,9060.695,14554.513,1205.367,490.893,80.693,,1237.632,338.334,161.37,49.640,,524748.602,3103.151,4416.132,10296.167,7061.414,,8769.019,,587499.949,,30632.120,63894.421,1784.815,899901.484,26236.561,65545.983,10841.793,37967.051,121083.566,523004.615,,27646.111,33878.038,,,946.161,,,,,,,16029.516,6189.887,1122.806,,,2583.76,1700.68,3336.37,235.27,563.42,27359.20,17200.74,1397.44,,215.08,421.59,709.541,569.282,1060.204,351.843,72773.558,2235.884,,435.31,202.58,,1152.832,,,29156.145,,22387.166,73351.716,3170542.704,2491132.664,166417.755,24812.116,21511.102,2791.811,111975.418,2369.112,34177.698,36812.104,36734.710,190391.995,12885.401
2015-01-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460835.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01T00:00:00.000+10:00,9077.975,761.843,1002.958,2694253.847,1966.543,581140.323,122133.470,825242.919,194863.414,4801.088,36641.786,175090.506,8384.885,267.506,289.306,32.802,393.238,58.105,126627.905,2357.431,11531.153,35414.585,26173.395,16556.304,72.690,171.591,139.891,59.391,99.202,102.960,55.708,84629.226,14468.554,2980.664,15124.634,12418.187,1765.702,2.058,0.53,44865.41,8593.674,849.449,219.408,1259070.271,,20765.512,9566.099,13935.769,1288.236,466.798,72.819,,1207.071,338.345,160.57,50.180,,525654.746,3108.909,4241.042,9390.668,5809.034,,6885.417,,443361.259,,35050.895,73366.221,1919.029,885895.657,22922.465,65117.308,10831.125,36052.867,121083.566,485960.686,,27011.158,33758.612,,,935.500,,,,,,,15551.786,5594.839,1123.232,,,2562.23,1377.87,3014.67,216.45,513.28,24573.92,17132.63,1200.48,,211.90,376.17,643.382,566.554,904.248,312.729,65394.716,2335.893,,406.12,171.35,,1182.387,,,27926.746,,20066.276,69590.569,3075665.101,2291270.946,158002.524,25102.738,20525.724,2698.208,112687.547,1967.431,30972.717,36808.699,34933.452,190610.546,11577.783
2015-02-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348135.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01T00:00:00.000+10:00,9048.964,239.526,1140.799,2654776.039,1826.713,565424.368,94379.329,819746.561,191930.704,4685.301,36409.237,175758.502,8249.201,252.925,289.401,32.842,392.000,59.944,104451.654,2632.568,7367.023,35363.391,25801.806,16504.971,73.726,169.127,139.453,59.989,100.115,102.704,55.758,81739.548,13531.716,2503.657,13838.447,11665.721,1692.482,0.000,0.52,43320.96,7898.821,837.087,207.427,912947.029,,20461.415,9952.637,15833.707,1284.672,418.947,64.439,,1172.369,338.163,161.97,44.608,,505688.941,2739.099,3739.138,7325.490,8261.853,,2654.252,,341540.195,,32733.508,51605.819,1928.715,845152.157,22053.666,64653.858,10347.149,32780.609,121066.170,455414.603,,26368.756,33640.995,,,892.871,,,,,,,15103.548,4928.952,1184.543,,,2541.62,1055.38,3197.34,191.86,479.41,22164.83,17023.59,946.87,,210.02,358.86,588.878,565.765,729.011,305.933,60158.393,2484.376,,411.78,126.67,,844.688,,,26469.555,,16319.910,65415.412,3026382.194,2097469.066,149538.561,25084.078,19446.251,2590.290,111387.793,1635.341,27142.011,36812.104,32885.497,181299.296,9660.122
2015-03-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213387.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01T00:00:00.000+10:00,9127.334,272.178,601.554,2589537.509,2055.879,537716.254,72361.592,794685.111,160051.000,4996.142,36245.148,173209.731,8188.376,245.272,291.572,33.067,392.000,60.683,105096.389,2104.906,7192.076,35450.320,25477.046,17484.520,74.750,167.113,149.602,60.970,102.548,106.111,51.394,75862.500,12757.895,1527.059,13260.860,10893.203,1673.487,0.000,0.51,42012.08,7342.346,829.030,201.898,636035.639,,15782.162,10181.364,14714.035,1320.759,375.457,59.074,,1148.397,337.943,166.36,39.616,,444632.303,2799.312,4147.573,11061.998,8142.592,,5545.334,,372497.143,,35336.516,40065.167,2167.418,849214.298,19250.072,64470.235,10645.677,29649.424,121075.186,435812.131,,25914.361,33738.215,,,940.667,,,,,,,14975.667,3906.833,1301.422,,,2530.75,902.09,2759.54,138.73,457.75,19897.35,16999.78,654.02,,157.82,337.45,595.544,566.221,666.285,299.245,58016.490,2306.644,,429.93,97.56,,881.444,,,24776.773,,12751.199,60054.579,2937834.399,1909667.521,143394.555,25059.073,19047.367,2594.503,111740.048,1451.476,23067.588,36817.259,29928.560,177813.675,7959.575
2015-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181123.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01T00:00:00.000+10:00,9056.990,356.247,843.737,2583558.525,1085.670,538981.818,84112.900,776866.518,37430.588,5856.062,36957.108,174219.548,8247.817,250.183,290.622,32.839,392.000,61.004,105121.077,2470.715,9118.642,35319.260,25569.247,19998.758,79.516,168.091,151.170,62.600,100.941,47.333,53.581,71928.360,12190.547,1340.658,13012.168,10304.099,1630.883,0.000,1.59,41492.24,7104.536,788.358,205.376,653823.009,,12743.828,9765.435,13974.882,1283.446,343.781,59.651,,1138.914,313.576,160.50,37.376,,428014.647,2981.183,4109.236,9591.100,4162.135,,9835.743,,421740.259,,34995.485,49198.300,2078.640,883067.940,22290.380,64713.726,10601.044,28253.735,121083.566,441742.736,,25753.774,33636.900,,,1027.258,,,,,,,15963.710,4089.839,1319.161,,,2540.25,767.00,2509.19,110.05,454.55,18467.40,17543.02,777.30,,155.73,332.12,611.105,583.563,801.830,324.809,56941.585,2469.210,,435.71,158.95,,852.887,,,22435.748,,13150.527,55880.555,2899161.847,1889825.474,139939.661,25032.700,20474.890,2442.273,70761.436,1404.885,21804.471,36817.259,28262.816,151419.287,10254.760
2015-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275664.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-01T00:00:00.000+10:00,9071.590,218.554,732.247,2592346.499,1331.276,537726.953,103975.714,773750.994,139.809,6152.358,37586.522,169977.419,8274.694,254.072,281.081,33.033,392.000,59.452,100243.107,1988.985,11986.894,34379.194,25710.987,21660.994,76.598,170.093,150.324,62.035,102.093,71.159,56.087,67799.644,11587.208,1299.943,12852.275,9746.120,1655.391,5.984,4.27,40922.28,7004.889,599.925,214.131,886410.405,2840209.042,13777.836,10116.538,12296.546,1280.734,310.711,64.912,,1131.167,179.344,170.69,36.226,,457462.333,2756.327,2215.811,1887.477,2970.246,,8950.773,,453375.778,,28690.273,63373.940,2202.509,898920.359,24748.392,65583.550,10877.827,26544.086,121083.566,443806.407,,25633.954,33750.890,,,1058.000,,,,,,,17513.833,4357.283,1215.533,,,2541.91,626.08,2325.24,112.63,452.56,18551.19,17433.27,1206.40,,150.48,346.93,626.667,601.058,937.754,350.373,57345.667,2319.550,,418.48,240.03,,842.000,,,20501.023,,12794.645,53004.081,2842335.275,1888227.847,138244.301,24875.151,22330.134,2572.697,22344.000,1366.870,21617.469,36817.259,27647.090,150283.363,13417.495
2015-06-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403188.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-01T00:00:00.000+10:00,9086.996,473.048,753.159,2550239.822,1436.968,533508.516,134290.618,766228.828,139.815,6038.886,37757.808,167756.088,8334.477,287.199,284.185,32.935,392.000,57.765,105321.901,2771.789,16584.808,35101.154,25897.776,23432.898,73.616,169.314,148.351,61.419,100.511,102.815,52.400,64028.629,11007.692,1404.342,12821.257,9202.595,1660.212,13.302,2.25,40629.00,6878.953,456.816,229.896,1043040.873,2790590.862,11971.796,9300.250,12586.745,1297.157,287.573,70.443,,1124.624,180.844,173.42,34.800,,570930.413,651.904,2027.334,8861.791,6346.027,,5414.021,,517787.404,,14194.434,80490.399,2108.394,894656.728,25454.499,68073.496,10030.638,27284.351,121083.566,490862.092,,26059.741,33762.428,,,1076.613,,,,,,,17220.806,4664.323,1100.355,,,2547.78,558.84,2288.18,157.76,469.38,20806.63,15591.87,1624.66,,178.69,369.81,682.360,609.569,1053.872,371.435,,1866.645,,416.96,232.95,,842.000,,,20735.697,,16225.260,50481.380,2791905.396,1877654.091,136550.560,25155.141,22370.311,2685.402,35072.636,1368.434,21629.336,36817.259,27345.929,161745.866,13640.563
2015-07-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454371.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-01T00:00:00.000+10:00,9137.506,966.263,645.307,2573840.802,1135.350,532573.327,168197.214,787069.043,140.153,5758.410,37882.694,171782.694,8483.095,285.995,280.738,32.566,402.713,58.505,113237.964,3025.466,22046.176,35082.943,26194.065,25347.772,77.620,168.749,151.887,61.514,100.326,102.970,50.435,67805.005,10650.052,1620.521,12860.078,8638.860,1674.574,10.643,0.20,40750.45,6895.898,485.756,242.161,1283228.128,2716443.342,5957.579,9726.345,12150.662,1225.703,330.699,79.603,,1123.196,183.367,171.74,33.657,,702252.384,2807.657,4504.643,11180.621,8082.792,,10017.192,,632587.034,,32981.557,100226.513,2049.679,894442.772,32389.580,67114.571,10100.199,31890.656,121083.566,601803.941,,27099.803,33777.173,,,,,,,,,,16918.167,4984.017,,,,2561.36,556.65,2276.05,282.21,557.47,23562.08,15736.03,1856.40,,187.90,419.11,792.787,611.000,1136.000,357.106,,,,442.20,245.04,,,,,21774.875,,,,,,133797.589,,22293.797,,110705.358,1410.343,,,,,
2015-08-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455352.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01T00:00:00.000+10:00,9098.762,2466.020,808.774,2702794.942,821.492,548785.894,173757.903,812753.600,140.149,5778.764,37878.228,174853.907,8540.135,288.270,280.567,32.481,418.091,58.415,116668.448,2361.600,22294.956,35407.046,26535.306,26154.970,64.672,160.907,147.452,58.948,100.959,103.902,51.219,84349.181,10294.710,2586.327,12227.968,8236.230,1791.064,0.557,0.25,40960.98,7160.478,480.041,253.165,1491790.767,2588078.117,3658.016,9329.979,12783.867,1274.233,386.266,86.983,,1123.402,176.606,170.29,32.426,,803167.314,3043.608,4096.998,11201.312,8085.927,,7285.939,,756528.963,,36259.790,89001.394,2100.727,865971.031,29168.259,65601.172,10573.972,37468.978,120965.898,752067.837,,28548.029,33716.571,,,,,,,,,,,,,,,2572.53,489.95,2164.81,352.13,593.88,25924.75,14749.71,1856.40,,187.42,452.04,800.000,611.000,1136.000,370.279,,,,428.57,245.09,,,,,22534.598,,,,,2053191.515,125229.905,,22316.260,,111194.196,1448.453,,,,,
2015-09-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573812.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-01T00:00:00.000+10:00,9039.051,1260.173,839.297,2756069.599,843.606,551881.762,168795.201,805817.326,139.756,6589.943,37655.756,174663.765,8452.665,281.478,280.199,31.120,404.120,57.314,117506.860,2302.507,22222.746,35468.154,26633.575,25999.841,61.744,158.145,137.090,55.835,103.339,106.382,55.315,91485.973,9728.173,2926.680,11769.793,7863.299,1481.132,0.234,14.22,40694.36,7573.775,349.567,251.010,1381726.574,2446819.207,9019.490,9795.477,12677.320,1201.733,419.275,85.679,,1113.708,151.470,166.68,29.377,,760261.208,3145.493,4524.601,9629.523,6839.973,,9220.310,,729683.713,,32148.772,53981.470,1982.234,872752.252,25314.443,65624.735,10243.736,37643.503,119262.375,732989.509,,28542.579,33720.579,,,,,,,,,,,,,,,2553.35,435.68,2087.96,344.21,570.20,26760.34,11964.79,1856.40,,186.37,449.35,800.000,611.000,1133.145,363.206,,,,411.82,215.31,,,,,22938.159,,,,,1868927.906,118877.208,,21644.962,,112175.507,1433.680,,,,,
2015-10-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565451.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-01T00:00:00.000+10:00,9073.327,562.751,856.080,2780730.337,1418.322,536144.933,163533.367,779841.067,139.913,6091.655,37638.346,176714.787,8342.550,267.656,279.570,31.028,400.907,57.061,117416.457,2123.569,21655.004,35445.624,26298.733,25349.535,63.191,170.111,136.333,57.250,103.544,106.167,59.180,89153.506,9073.641,3125.809,,7414.994,824.799,0.247,21.39,40126.94,7537.784,343.290,251.803,1372795.848,2278816.558,10983.931,9091.918,12607.741,1202.195,421.213,78.966,,1090.523,146.452,165.52,26.175,,691146.972,3117.718,4477.818,10218.269,8322.471,,9011.080,,714171.533,,25212.777,49942.329,2098.388,884853.224,22972.285,65406.187,9394.764,37655.990,120263.907,711249.786,,28876.149,33724.482,,,,,,,,,,,,,,,2530.96,383.30,2005.57,278.97,525.01,27170.55,8344.11,1790.16,,186.02,419.03,800.000,606.482,1110.502,373.248,,,,433.34,181.16,,,,,,,,,2278831.483,1766596.889,108994.766,,20998.043,,111171.227,1308.629,,,,,
2015-11-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577231.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01T00:00:00.000+10:00,8976.813,523.924,1017.337,2724269.507,2071.495,518115.592,137968.804,746909.500,139.411,4184.743,37034.462,175453.513,8145.312,248.478,283.806,31.749,391.226,56.444,119923.025,2374.163,18129.380,34455.186,25701.867,24371.966,71.462,168.557,137.629,55.729,102.706,104.762,58.054,85837.432,8163.643,2477.467,9774.662,6578.985,1015.731,1.156,9.82,38858.59,7178.103,334.026,233.382,1271297.954,2085793.621,13033.106,11802.829,13456.230,1192.309,390.859,69.096,,1048.834,146.105,152.22,21.378,,567860.057,3083.629,4408.394,7067.157,8037.981,,4956.951,,655244.971,,17237.921,53672.470,2163.213,889708.475,24243.498,66079.900,9035.821,34244.653,120808.274,655909.364,,28218.835,32917.915,,,,,,,,,,,,,,,2485.24,306.52,1857.26,203.01,475.35,26316.61,5101.83,1527.02,,178.98,380.23,797.670,600.695,930.589,352.465,,,,432.45,150.45,,,,,,,,,2086086.206,1643212.117,100340.823,,19525.300,,113023.882,1137.541,,,,,
2015-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554819.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01T00:00:00.000+10:00,9323.117,2271.001,963.415,2598608.245,2115.227,508133.991,114032.782,715646.832,138.478,4278.408,35643.742,170645.215,7913.989,220.785,283.013,33.939,380.018,65.495,121068.328,2293.104,15565.294,35642.260,25160.410,24321.459,78.079,170.142,142.222,75.670,101.636,104.616,56.125,77982.434,7190.338,2278.501,8225.275,5414.450,1137.830,0.063,1.08,36943.61,6836.618,261.202,209.378,1148880.903,1882771.536,18116.207,9889.502,16419.708,1348.904,335.046,59.143,72.161,997.028,145.785,166.35,16.486,,477850.282,3084.886,4190.386,8191.281,8024.985,,3969.823,,557999.211,,17432.004,56145.357,2271.583,898986.350,24011.251,66214.946,9245.444,29010.447,120694.810,596432.253,,27393.859,33682.023,,,,,,,,,,,,,,,2429.76,222.13,1712.53,148.33,424.86,22454.90,4608.51,1192.21,,142.20,327.50,741.785,599.091,738.947,378.750,,,,379.89,95.09,,,,,,,,,1882943.201,1511367.710,92266.289,,,,111709.247,911.689,,,,,
2016-01-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472245.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01T00:00:00.000+10:00,9073.323,1649.493,1030.893,2397808.477,1976.455,513623.576,98069.844,691591.307,,4756.518,34958.011,171983.054,7739.471,207.023,260.702,35.004,376.941,103.372,116054.690,2315.975,12773.649,35588.768,24761.841,23626.703,71.167,168.655,142.000,107.354,101.487,103.489,58.176,73323.843,6275.468,2207.108,7339.134,4359.546,755.558,0.043,0.52,35390.73,6667.480,214.201,193.824,1069239.071,1741289.637,20272.412,9425.099,16630.055,1343.880,285.211,50.634,52.347,964.960,145.780,170.75,13.587,,479243.799,3090.163,4375.556,10157.840,6621.330,,7293.915,,523880.048,,18018.140,61744.139,2268.889,903116.632,26179.236,66025.640,9436.932,27443.034,121043.531,560770.821,,26711.770,33705.938,,,,,,,,,,,,,,,2399.65,180.62,1661.73,128.84,394.79,19464.01,4507.36,799.17,,118.11,291.10,643.783,588.156,536.471,350.932,,,,408.45,49.36,,,,,,,,,1741703.437,1406593.107,84883.033,,,,109455.912,740.420,,,,,
2016-02-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407515.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01T00:00:00.000+10:00,9023.212,758.179,493.783,2141250.276,1514.315,511648.416,70429.893,669085.369,,4604.771,33588.504,170886.099,7589.536,192.753,,35.218,369.754,104.905,106097.219,2275.810,8482.461,35616.152,24226.154,24428.706,70.859,170.867,142.482,112.325,102.921,105.907,58.516,66917.342,5371.433,1187.863,6898.677,4069.400,767.436,0.144,0.51,33835.57,6797.930,197.588,178.772,873755.199,1696335.599,8603.207,9813.894,15284.128,1348.181,224.594,43.117,40.932,934.213,145.948,167.48,9.795,,574446.921,3104.119,4352.934,8134.741,5249.449,,4836.828,,411969.576,,11079.424,56200.462,2271.981,881540.254,29445.402,65588.339,9394.615,22870.228,120577.008,519331.813,,25532.728,33697.456,,,,,,,,,,13171.786,2889.643,,,,2379.06,137.88,1593.41,103.26,362.47,16492.10,4424.12,433.45,,89.73,262.75,571.697,543.294,301.542,261.696,,,,420.86,18.39,,,,,15954.543,,,,1697030.986,1241326.555,76470.158,,,,112053.545,602.516,,,,,
2016-03-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301920.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01T00:00:00.000+10:00,9026.272,541.563,686.441,1932696.880,2013.873,510273.195,58058.309,642517.831,,4644.060,32908.213,171689.789,7511.913,192.000,,37.517,367.700,98.774,102110.233,2246.089,7561.570,35444.650,23893.296,24876.030,64.502,172.083,141.761,107.098,100.896,104.291,51.763,61010.472,4602.674,817.256,6230.384,3859.083,681.584,0.213,0.49,32739.95,7133.629,193.458,172.497,643434.782,1673036.126,6350.616,9029.176,17664.385,1334.476,181.353,39.374,32.250,911.377,147.863,166.39,7.799,,695106.414,2838.709,3625.421,11108.038,6482.961,,4145.679,,352456.659,,11394.712,40586.133,2239.592,884068.413,26195.108,65009.409,8861.676,19170.036,119775.467,492245.613,,24383.280,33659.507,,,,,,,,,,,,,,,2362.25,130.46,1521.43,80.72,334.28,13842.60,4369.97,166.21,,65.51,240.18,506.543,523.114,125.159,204.764,,,,386.33,12.69,,,,,,,,,1673449.071,1073104.019,69997.759,,,,112492.676,499.728,,,,,
2016-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235667.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01T00:00:00.000+10:00,9011.155,448.671,912.339,1811325.961,1435.039,515767.309,43853.219,613581.989,164623.907,3125.629,32972.803,173806.692,7559.620,192.000,,37.903,368.357,97.030,101841.765,2597.116,9471.373,36052.493,23806.145,23731.627,55.651,174.858,127.154,107.758,103.328,106.559,48.281,55359.826,4074.693,758.717,5961.765,3641.577,711.175,0.249,0.49,32213.01,7606.016,196.049,171.655,630613.615,1689270.116,8529.329,9333.897,13592.029,1167.106,151.558,41.833,39.596,914.327,129.906,167.96,10.491,,819876.142,3120.854,3937.782,8284.559,6967.064,,3857.714,,337357.092,,19162.569,45281.534,2067.818,868778.989,26624.955,65344.407,7120.376,17155.264,119022.402,472992.073,,23573.716,33654.468,,,,,,,,,,,,,,,2358.90,130.52,1466.26,61.98,332.07,12103.96,4896.16,488.44,,139.85,234.77,469.802,498.489,321.563,190.630,,,,232.96,90.24,,,,,,,,,1688505.770,,66682.558,,16631.234,,111940.478,470.460,,,,,
2016-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249357.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
